name,image,link,ratings,no_of_ratings,discount_price,actual_price,name_length,price_difference,rating_ratio,log_actual_price,discount_percentage,yeojohnson_actual,yeojohnson_discount
"7 in 1 electronic cleaner kit, cleaning kit for monitor keyboard airpods macbook ipad iphone ipod, screen dust brush inclu...",https://m.media-amazon.com/images/I/51-v3gngsXL._AC_UL800_.jpg,https://www.amazon.in/Electronic-Cleaner-Cleaning-Keyboard-Including/dp/B0BSLZF5V1/ref=sr_1_7650?qid=1679134123&s=electronics&sr=1-7650,5.0,2.0,349.0,699.0,125.0,350.0,2.5,6.551080335043404,50.07153075822603,-0.6355924136419053,-0.235245008778658
"i kall ik44 2.1 home theater with bluetooth, aux, usb and fm connectivity (2.1, black)",https://m.media-amazon.com/images/I/51WW9FXFTIL._AC_UL800_.jpg,https://www.amazon.in/IK44-Theater-Bluetooth-Connectivity-Black/dp/B09Q921PSM/ref=sr_1_7651?qid=1679134123&s=electronics&sr=1-7651,2.8,64.0,1499.0,2499.0,86.0,1000.0,0.04375,7.824046010856292,40.01600640256102,1.0893265888685761,1.7749620992560247
"boat stone 260 4w bluetooth speaker with upto 9 hours playback, ipx5 and carabiner(psyche)",https://m.media-amazon.com/images/I/718Omo1E8bL._AC_UL800_.jpg,https://www.amazon.in/Stone-260-Portable-Bluetooth-Psyche/dp/B07FMM9BMC/ref=sr_1_7652?qid=1679134123&s=electronics&sr=1-7652,4.2,299.9622929380994,1499.0,2490.0,90.0,991.0,0.01400175988408889,7.820439515262181,39.799196787148595,1.0836395889110981,1.7749620992560247
redgear mp80 type gaming mousepad (black/red),https://m.media-amazon.com/images/I/51PzHon2CKL._AC_UL800_.jpg,https://www.amazon.in/Redgear-MP80-Gaming-Mousepad-Black/dp/B01J1CFOA8/ref=sr_1_7654?qid=1679134123&s=electronics&sr=1-7654,4.6,299.9622929380994,399.0,999.0,45.0,600.0,0.015335260825430687,6.907755278982137,60.06006006006006,-0.20526698702711738,-0.05008194734104431
thegiftkart sleek back cover case for iqoo neo 7 5g | slim fit protective design | ultra matte finish | camera protection ...,https://m.media-amazon.com/images/I/61XX3xnxMsL._AC_UL800_.jpg,https://www.amazon.in/TheGiftKart-Protective-Design-Protection-Silicon/dp/B0BVK8CPNH/ref=sr_1_7655?qid=1679134123&s=electronics&sr=1-7655,4.0,16.0,269.0,999.0,125.0,730.0,0.25,6.907755278982137,73.07307307307308,-0.20526698702711738,-0.5955138741802998
onsitego 2 year extended warranty for small household appliances from rs. 8001-9000 (email delivery - no physical kit),https://m.media-amazon.com/images/I/611aS-eL++L._AC_UL800_.jpg,https://www.amazon.in/Onsitego-Extended-Household-Appliances-8001-9000/dp/B0BVQN6NW5/ref=sr_1_7658?qid=1679134123&s=electronics&sr=1-7658,0.0,0.0,585.0,1169.0,118.0,584.0,0.0789797290120766,7.064759027791802,49.957228400342174,-0.003577954272941854,0.4786245665365237
opentech® tempered glass screen protector compatible for oneplus 10t 5g with edge to edge coverage and easy installation kit,https://m.media-amazon.com/images/I/712AomrjJLL._AC_UL800_.jpg,https://www.amazon.in/OpenTech%C2%AE-Compatible-Oneplus-10T-Installation/dp/B0BBD6PZQW/ref=sr_1_7661?qid=1679134123&s=electronics&sr=1-7661,4.0,299.9622929380994,299.0,999.0,124.0,700.0,0.013335009413417991,6.907755278982137,70.07007007007007,-0.20526698702711738,-0.44918014525356836
"nargo metal, engineered wood smart multipurpose foldable and portable laptop table with cup holder - ergonomic & rounded e...",https://m.media-amazon.com/images/I/51xq3pWrdRL._AC_UL800_.jpg,https://www.amazon.in/NARGO-Multipurpose-Foldable-Breakfast-Ergonomic/dp/B09BVJYWBP/ref=sr_1_7660?qid=1679134125&s=electronics&sr=1-7660,3.9,519.0,399.0,999.0,125.0,600.0,0.007514450867052023,6.907755278982137,60.06006006006006,-0.20526698702711738,-0.05008194734104431
lohaya remote compatible for sony bravia lcd led hd tv remote control works with all sony led lcd hd tv's [ compatible for...,https://m.media-amazon.com/images/I/6135eMZEqLL._AC_UL800_.jpg,https://www.amazon.in/LOHAYA-UN144-Remote-Control-Black/dp/B07VFB7VLQ/ref=sr_1_7665?qid=1679134125&s=electronics&sr=1-7665,3.7,402.0,265.05,599.0,125.0,333.95,0.009203980099502488,6.396929655216146,55.751252086811355,-0.8102348103522649,-0.6159900506384246
"factor notes notebook: 90 gsm, b6, ruled, 112 pages journal diary (idea)",https://m.media-amazon.com/images/I/71yKPQRpr2L._AC_UL800_.jpg,https://www.amazon.in/Factor-Notes-Journal-Diary-Notebook/dp/B07S8N89YD/ref=sr_1_7666?qid=1679134125&s=electronics&sr=1-7666,4.2,299.9622929380994,98.0,199.0,72.0,101.0,0.01400175988408889,5.298317366548036,50.753768844221106,-1.880795898482038,-1.9935172042963738
electvision remote control for led or lcd tv compatible with realme led tv (without voice mic function),https://m.media-amazon.com/images/I/61HDdlqm+lL._AC_UL800_.jpg,https://www.amazon.in/Electvision-Control-Compatible-Without-Function/dp/B09BQXFFGX/ref=sr_1_7667?qid=1679134125&s=electronics&sr=1-7667,3.7,203.0,349.0,999.0,103.0,650.0,0.018226600985221674,6.907755278982137,65.06506506506507,-0.20526698702711738,-0.235245008778658
"gorogue laptop table for bed & sofa, foldable desk with cup holder, drawer & built-in usb hub with free mini fan, led lamp...",https://m.media-amazon.com/images/I/717FyRRgqHL._AC_UL800_.jpg,https://www.amazon.in/GoRogue-Laptop-Foldable-Holder-Drawer/dp/B09H7C1PH1/ref=sr_1_7669?qid=1679134125&s=electronics&sr=1-7669,4.0,79.0,849.0,1999.0,125.0,1150.0,0.05063291139240506,7.600902459542082,57.5287643821911,0.7467612726795715,0.992435373431105
"seagull flight of fashion double layer electronic gadget organizer case , cable organizer bag for accessories with mobile ...",https://m.media-amazon.com/images/I/81KDHmzNVOL._AC_UL800_.jpg,https://www.amazon.in/Seagull-Flight-Fashion-Electronic-Accessories/dp/B08P6565V7/ref=sr_1_7671?qid=1679134125&s=electronics&sr=1-7671,4.4,299.9622929380994,649.0,1499.0,125.0,850.0,0.01466851035475979,7.313220387090301,56.70446964643096,0.3319025854770483,0.6219353069992917
"aceshley 20mm soft silicone smartwatch band with black metal buckle strap for noise x-fit 1, evolve 2, noise colorfit bri...",https://m.media-amazon.com/images/I/31qClDE8dUL._AC_UL800_.jpg,https://www.amazon.in/ACESHLEY-Silicone-Smartwatch-Buckle-ColorFit/dp/B0B61SMXNY/ref=sr_1_7675?qid=1679134125&s=electronics&sr=1-7675,3.7,669.0,299.0,999.0,124.0,700.0,0.0055306427503736925,6.907755278982137,70.07007007007007,-0.20526698702711738,-0.44918014525356836
"strauss skipping rope, (grey/blue)",https://m.media-amazon.com/images/I/513IXFwugmL._AC_UL800_.jpg,https://www.amazon.in/Strauss-Skipping-Rope-Blue-Grey/dp/B07QFVW623/ref=sr_1_7676?qid=1679134125&s=electronics&sr=1-7676,4.0,299.9622929380994,90.49,299.0,34.0,208.51,0.013335009413417991,5.703782474656201,69.73578595317726,-1.518829770638827,-2.1037915359011246
ahuja karaoke microphone aud54,https://m.media-amazon.com/images/I/31LPBx-vDuL._AC_UL800_.jpg,https://www.amazon.in/AHUJA-Stallion015-Ahuja-Karaoke-Microphone/dp/B00LMZWUTG/ref=sr_1_7677?qid=1679134125&s=electronics&sr=1-7677,3.8,299.9622929380994,690.0,735.0,30.0,45.0,0.01266825894274709,6.601230118728877,6.122448979591836,-0.5773376285997501,0.7064650568555046
gizga essentials laptop bag sleeve case cover pouch for 13.3-inch laptop for men & women reversible neoprene (black + red),https://m.media-amazon.com/images/I/71J2F30+bUL._AC_UL800_.jpg,https://www.amazon.in/GIZGA-Protective-Protector-Black-Red-Reversible/dp/B01DF16SJ2/ref=sr_1_7680?qid=1679134125&s=electronics&sr=1-7680,4.1,299.9622929380994,209.0,499.0,122.0,290.0,0.013668384648753439,6.214608098422191,58.116232464929865,-1.0084474860186226,-0.9449255439938832
duracell chhota power alkaline aaa batteries (pack of 2) 8 pcs,https://m.media-amazon.com/images/I/81vRFClt0AL._AC_UL800_.jpg,https://www.amazon.in/Duracell-Alkaline-Battery-Chhota-Power/dp/B096K52RM5/ref=sr_1_7681?qid=1679134125&s=electronics&sr=1-7681,4.4,299.9622929380994,181.0,190.0,62.0,9.0,0.01466851035475979,5.25227342804663,4.736842105263158,-1.9196701480463927,-1.144113705900481
saco silicone skin keyboard cover compatible for 2019 and 2018 hp pavilion 15-cs0053cl 15.6 inch laptop - black,https://m.media-amazon.com/images/I/71vu6zDoXgL._AC_UL800_.jpg,https://www.amazon.in/Saco-Keyboard-Protector-15-cs0053cl-Transparent/dp/B07MHTLLW4/ref=sr_1_7682?qid=1679134125&s=electronics&sr=1-7682,4.3,564.0,373.0,900.0,111.0,527.0,0.007624113475177305,6.803505257608338,58.55555555555556,-0.3349605839190528,-0.14325975203798932
"proelite smart flip case cover for apple ipad air 5th/4th 10.9 inch , translucent back, purple",https://m.media-amazon.com/images/I/41jsTK-SKzL._AC_UL800_.jpg,https://www.amazon.in/ProElite-Smart-Cover-Translucent-Purple/dp/B0B8NZYLYQ/ref=sr_1_7683?qid=1679134125&s=electronics&sr=1-7683,4.3,299.9622929380994,699.0,1999.0,94.0,1300.0,0.014335135119424339,7.600902459542082,65.03251625812906,0.7467612726795715,0.7243441859238906
"pibox india, video capture card, 4k hdmi to usb 3.0 game capture device aluminium windows android mac,hd 1080p audio video...",https://m.media-amazon.com/images/I/71nQj4Qno7L._AC_UL800_.jpg,https://www.amazon.in/India-Aluminium-Streaming-Conference-Broadcasting/dp/B096YQZKZJ/ref=sr_1_7684?qid=1679134125&s=electronics&sr=1-7684,4.0,392.0,797.0,1999.0,125.0,1202.0,0.01020408163265306,7.600902459542082,60.13006503251626,0.7467612726795715,0.9053018185260198
quess care extended warranty plan for 1 year for ac between 30001 to 35000 (email delivery),https://m.media-amazon.com/images/I/71+Ofjj5XJL._AC_UL800_.jpg,https://www.amazon.in/Quess-Extended-Warranty-Manufacturer-Delivery/dp/B08JVCXCQF/ref=sr_1_7685?qid=1679134125&s=electronics&sr=1-7685,3.6,67.0,999.0,2019.0,91.0,1020.0,0.05373134328358209,7.61085279039525,50.52005943536404,0.7616407403247726,1.2166078229952864
quess care extended warranty plan for 1 year for ac between 30001 to 35000 (email delivery),https://m.media-amazon.com/images/I/71+Ofjj5XJL._AC_UL800_.jpg,https://www.amazon.in/Quess-Extended-Warranty-Manufacturer-Delivery/dp/B08JVCXCQF/ref=sr_1_7683?qid=1679134126&s=electronics&sr=1-7683,3.6,67.0,999.0,2019.0,91.0,1020.0,0.05373134328358209,7.61085279039525,50.52005943536404,0.7616407403247726,1.2166078229952864
thegiftkart ultra clear back cover case for samsung galaxy s23 5g | slim & protective design | inbuilt dust plugs & anti-s...,https://m.media-amazon.com/images/I/51BORoBVsGL._AC_UL800_.jpg,https://www.amazon.in/TheGiftKart-Protective-Anti-Slip-Protection-Transparent/dp/B0BSXQR7S9/ref=sr_1_7684?qid=1679134126&s=electronics&sr=1-7684,4.3,15.0,284.0,999.0,125.0,715.0,0.2866666666666667,6.907755278982137,71.57157157157157,-0.20526698702711738,-0.5204094016885046
spigen liquid crystal back cover case for iphone 13 (tpu | crystal clear),https://m.media-amazon.com/images/I/61c6GszElrL._AC_UL800_.jpg,https://www.amazon.in/Spigen-Liquid-Crystal-Compatible-iPhone/dp/B096HB97LN/ref=sr_1_7686?qid=1679134126&s=electronics&sr=1-7686,3.3,937.0,1199.0,1899.0,73.0,700.0,0.0035218783351120596,7.549609165154532,36.86150605581886,0.6706320721354789,1.4678415576840338
"esr metal kickstand back cover case for samsung galaxy s22 ultra case,pc, versatile patented kickstand, crystal clear scra...",https://m.media-amazon.com/images/I/81nMoCzBPhL._AC_UL800_.jpg,https://www.amazon.in/ESR-Samsung-S22-Ultra-Scratch-Resistant/dp/B09LCQ3MC7/ref=sr_1_7687?qid=1679134126&s=electronics&sr=1-7687,4.4,299.9622929380994,1329.0,2499.0,125.0,1170.0,0.01466851035475979,7.824046010856292,46.818727490996395,1.0893265888685761,1.6094577412273174
"jsb h03 electric heating pad multipurpose for back, shoulder & legs pain relief with adjustable temperature & velcro belt",https://m.media-amazon.com/images/I/618Zqwvkd1L._AC_UL800_.jpg,https://www.amazon.in/JSB-H03-Electric-Heating-Waist/dp/B00B6ZT2N4/ref=sr_1_7691?qid=1679134126&s=electronics&sr=1-7691,3.6,767.0,499.0,850.0,121.0,351.0,0.00469361147327249,6.7464121285733745,41.294117647058826,-0.4045950901729638,0.259020138783283
"store2508 model-p4 6-way swivel tilt tv wall mount for lcd/led tv's from 32"" to 55"" inch",https://m.media-amazon.com/images/I/71unc11xYfL._AC_UL800_.jpg,https://www.amazon.in/Store2508-Model-P4-6-Way-Swivel-Mount/dp/B0BM9YZMHY/ref=sr_1_7692?qid=1679134126&s=electronics&sr=1-7692,4.6,20.0,1599.0,2999.0,88.0,1400.0,0.22999999999999998,8.006367567650246,46.68222740913638,1.3834806824768149,1.8637140299786465
5v / 4a vooc 20w power adapter fast charging compatible with realme 5 pro/ 7 pro/ x2 pro/ 6/7/ 8/ x3/ 7i/ x/xt & all other...,https://m.media-amazon.com/images/I/31H0w5ojR2L._AC_UL800_.jpg,https://www.amazon.in/Adapter-Charging-Compatible-Supported-OnePlus/dp/B0BHR1YGF3/ref=sr_1_7693?qid=1679134126&s=electronics&sr=1-7693,3.6,299.9622929380994,587.0,1999.0,125.0,1412.0,0.012001508472076192,7.600902459542082,70.63531765882941,0.7467612726795715,0.4833367087539692
skyvik truhold stickon magnetic mount mobile or remote holder for car-bike-scooter-home-kitchen-office-desk-(rectangular s...,https://m.media-amazon.com/images/I/61d6k4mIqLL._AC_UL800_.jpg,https://www.amazon.in/SKYVIK-TRUHOLD-Sticky-Magnet-Rectangular/dp/B07Z7RW98Z/ref=sr_1_7694?qid=1679134126&s=electronics&sr=1-7694,4.3,953.0,799.0,1499.0,125.0,700.0,0.004512067156348373,7.313220387090301,46.6977985323549,0.3319025854770483,0.9087574356222866
pikkme samsung galaxy m31 / f41 / m31 prime flip cover| pu leather finish | 360 protection | wallet & stand | strong magne...,https://m.media-amazon.com/images/I/71jkWgimNYL._AC_UL800_.jpg,https://www.amazon.in/Pikkme-Samsung-Leather-Protection-Magnetic/dp/B0BB8BJCFG/ref=sr_1_7695?qid=1679134126&s=electronics&sr=1-7695,4.1,299.9622929380994,199.0,999.0,125.0,800.0,0.013668384648753439,6.907755278982137,80.08008008008008,-0.20526698702711738,-1.012819906065933
lohaya en2bx27v remote replacement for vu fhd hd android smart tv remote control model no :- 32us 43us 32ga 43ga [ compati...,https://m.media-amazon.com/images/I/51tRaRrXU9S._AC_UL800_.jpg,https://www.amazon.in/LOHAYA-Remote-Compatible-Samsung-Control/dp/B07D8SXD52/ref=sr_1_7697?qid=1679134126&s=electronics&sr=1-7697,3.5,140.0,284.05,1199.0,125.0,914.95,0.025,7.090076835776092,76.3094245204337,0.029679041796279795,-0.5201657609837178
ogtech fitness band usb charger for m3 band xiaomi mi band 3 - black,https://m.media-amazon.com/images/I/41CrMyA3mtL._AC_UL800_.jpg,https://www.amazon.in/OGTECH-Charging-Fitness-Charger-Xiaomi/dp/B07TCN2JYP/ref=sr_1_7698?qid=1679134126&s=electronics&sr=1-7698,3.6,290.0,149.0,499.0,68.0,350.0,0.012413793103448275,6.214608098422191,70.14028056112225,-1.0084474860186226,-1.4135408101255975
thegiftkart shockproof crystal clear back cover case for samsung galaxy a53 5g | 360 degree protection | protective design...,https://m.media-amazon.com/images/I/517Ing4qM2L._AC_UL800_.jpg,https://www.amazon.in/TheGiftKart-Shockproof-Protection-Protective-Transparent/dp/B09VZ18RSD/ref=sr_1_7699?qid=1679134126&s=electronics&sr=1-7699,4.3,467.0,284.0,999.0,125.0,715.0,0.009207708779443255,6.907755278982137,71.57157157157157,-0.20526698702711738,-0.5204094016885046
wow imagine shock proof clear protective back case for samsung galaxy m04 | f04 | a04e - airedge technology | 360 degree c...,https://m.media-amazon.com/images/I/51kWorhcDFL._AC_UL800_.jpg,https://www.amazon.in/WOW-IMAGINE-Protective-Samsung-Galaxy/dp/B0BSFJN5Q4/ref=sr_1_7700?qid=1679134126&s=electronics&sr=1-7700,0.0,0.0,251.0,999.0,125.0,748.0,0.0789797290120766,6.907755278982137,74.87487487487488,-0.20526698702711738,-0.6913860102276643
embox tower extension boards with usb port with universal sockets and usb charging ports (3.4a) with indicator-2 mtr exten...,https://m.media-amazon.com/images/I/51v0q0nnZ8L._AC_UL800_.jpg,https://www.amazon.in/EMBOX-Extension-Universal-Sockets-Protector/dp/B09H7BP7LG/ref=sr_1_7701?qid=1679134126&s=electronics&sr=1-7701,4.5,299.9622929380994,1499.0,1999.0,125.0,500.0,0.01500188559009524,7.600902459542082,25.012506253126567,0.7467612726795715,1.7749620992560247
"noise buds vs204 in-ear truly wireless earbuds with 50h of playtime, esr, instacharge(10 min= 120 min), hyper sync,10mm dr...",https://m.media-amazon.com/images/I/51DFIKAbM+L._AC_UL800_.jpg,https://www.amazon.in/Noise-Launched-Wireless-Instacharge-Bluetooth/dp/B0B56Q7J3C/ref=sr_1_7702?qid=1679134126&s=electronics&sr=1-7702,3.7,363.0,1499.0,3999.0,125.0,2500.0,0.01019283746556474,8.294049640102028,62.515628907226805,1.875222195745052,1.7749620992560247
"wayona nylon braided lightning 2 meter long usb data sync and charging cable for iphones, ipad air, ipad mini, ipod nano a...",https://m.media-amazon.com/images/I/61Am+L2AnSL._AC_UL800_.jpg,https://www.amazon.in/Wayona-Nylon-Braided-Charging-iPhones/dp/B07JPYD4GS/ref=sr_1_7703?qid=1679134126&s=electronics&sr=1-7703,4.2,299.9622929380994,319.0,669.0,125.0,350.0,0.01400175988408889,6.507277712385012,52.3168908819133,-0.6858912479952802,-0.3595880723869534
strontium nitro a1 128gb micro sdxc memory card 100mb/s a1 uhs-i u3 class 10 with high speed adapter for smartphones table...,https://m.media-amazon.com/images/I/619QYgwMwDL._AC_UL800_.jpg,https://www.amazon.in/Strontium-Adapter-Smartphones-Tablets-SRN128GTFU3A1A/dp/B07CHMB1C2/ref=sr_1_7705?qid=1679134126&s=electronics&sr=1-7705,4.2,299.9622929380994,1295.0,1899.0,125.0,604.0,0.01400175988408889,7.549609165154532,31.806213796735122,0.6706320721354789,1.5738111481417405
spigen silicone slim armor ip waterproof cover case for airpods pro 2 | airpods pro 1 (2022/2019) - black,https://m.media-amazon.com/images/I/510JfI2Q-rL._AC_UL800_.jpg,https://www.amazon.in/Spigen-Armor-Cover-Designed-Airpods/dp/B07ZPDX8TQ/ref=sr_1_7708?qid=1679134127&s=electronics&sr=1-7708,3.8,299.9622929380994,1499.0,2899.0,105.0,1400.0,0.01266825894274709,7.9724660159745655,48.29251466022767,1.3277843435955416,1.7749620992560247
spigen liquid air back cover case for iphone xr (tpu | matte black),https://m.media-amazon.com/images/I/61ZM5olxPSL._AC_UL800_.jpg,https://www.amazon.in/Spigen-Liquid-Case-Designed-iPhone/dp/B07GJKQD4Z/ref=sr_1_7709?qid=1679134127&s=electronics&sr=1-7709,4.5,299.9622929380994,999.0,1699.0,67.0,700.0,0.01500188559009524,7.438383530044307,41.20070629782225,0.5088053991346647,1.2166078229952864
amicivision led lighted tracing board a4 size drawing board with brightness controlled touch button and 1.5m usb cable,https://m.media-amazon.com/images/I/61PDqc1l8uL._AC_UL800_.jpg,https://www.amazon.in/amiciKart-Lighted-Drawing-Brightness-Controlled/dp/B07D168BNT/ref=sr_1_7710?qid=1679134127&s=electronics&sr=1-7710,4.3,964.0,1335.51,2800.0,118.0,1464.49,0.00446058091286307,7.937731775260109,52.30321428571428,1.2711983077155333,1.6161783570810162
spigen liquid air back cover case for iphone 13 pro (tpu | navy blue),https://m.media-amazon.com/images/I/61R1+4aM95L._AC_UL800_.jpg,https://www.amazon.in/Spigen-Liquid-Cover-Compatible-iPhone/dp/B096H9W7B7/ref=sr_1_7712?qid=1679134127&s=electronics&sr=1-7712,4.5,299.9622929380994,1299.0,2099.0,69.0,800.0,0.01500188559009524,7.649692623711514,38.11338732729872,0.820069601432905,1.5780533781504353
"tgk leather flip stand case cover for nokia tab t20 10.36 inch tablet with pencil holder, black",https://m.media-amazon.com/images/I/81mkLyh61lL._AC_UL800_.jpg,https://www.amazon.in/TGK-Executive-Leather-Viewing-Compatible/dp/B09LHSRWB6/ref=sr_1_7713?qid=1679134127&s=electronics&sr=1-7713,4.0,381.0,449.0,1499.0,95.0,1050.0,0.010498687664041995,7.313220387090301,70.04669779853235,0.3319025854770483,0.11312334921134265
bluerigger toslink to mini-toslink digital optical s/pdif audio cable (not a 3.5mm aux cable) with strain-relief pvc jacke...,https://m.media-amazon.com/images/I/51Ttkt959eL._AC_UL800_.jpg,https://www.amazon.in/BlueRigger-Mini-Toslink-strain-relief-Gold-Plated-connectors/dp/B007KBNNCO/ref=sr_1_7715?qid=1679134127&s=electronics&sr=1-7715,3.9,921.0,437.0,949.0,125.0,512.0,0.004234527687296417,6.856461984594587,53.95152792413066,-0.26949353561682765,0.07568119337833898
"popio tempered glass for samsung galaxy m31s / a51 (transparent) full screen coverage (except edges), pack of 2",https://m.media-amazon.com/images/I/61ukqwnzkGL._AC_UL800_.jpg,https://www.amazon.in/POPIO-Tempered-Samsung-Transparent-Coverage/dp/B08DYY4DNF/ref=sr_1_7716?qid=1679134127&s=electronics&sr=1-7716,3.9,299.9622929380994,226.0,599.0,111.0,373.0,0.01300163417808254,6.396929655216146,62.270450751252085,-0.8102348103522649,-0.836643320934214
istar tv set top box stand with remote holder wall mount shelf dth stand for wifi router stand all type of set top box (bl...,https://m.media-amazon.com/images/I/81pXmM3+H2L._AC_UL800_.jpg,https://www.amazon.in/iSTAR-Stand-Remote-Holder-Router/dp/B09JSTHLWK/ref=sr_1_7718?qid=1679134127&s=electronics&sr=1-7718,3.8,151.0,252.0,899.0,125.0,647.0,0.025165562913907282,6.802394763324311,71.96885428253616,-0.3363243352178782,-0.6858816096307534
mftek 2000 dpi led backlit usb wired unbreakable abs body gaming mouse (black),https://m.media-amazon.com/images/I/71BmpO+jj7L._AC_UL800_.jpg,https://www.amazon.in/VBSTORE-Programmable-Gaming-Breathing-Buttons/dp/B07B77BMKM/ref=sr_1_7719?qid=1679134127&s=electronics&sr=1-7719,4.3,299.9622929380994,382.0,999.0,78.0,617.0,0.014335135119424339,6.907755278982137,61.76176176176176,-0.20526698702711738,-0.11028823334097991
pikkme realme 9 4g / realme 9 pro plus 5g back cover soft matte liquid silicone tpu | camera protection | shockproof slim ...,https://m.media-amazon.com/images/I/51Vbvv5oP+L._AC_UL800_.jpg,https://www.amazon.in/Pikkme-Realme-Silicone-Protection-Shockproof/dp/B0BNB6TZ2Z/ref=sr_1_7722?qid=1679134127&s=electronics&sr=1-7722,3.9,20.0,199.0,999.0,125.0,800.0,0.195,6.907755278982137,80.08008008008008,-0.20526698702711738,-1.012819906065933
"folx fms1210 metal stainless steel bands compatible with apple watch bands, loop magnetic milanese mesh strap for iwatch s...",https://m.media-amazon.com/images/I/61R0H46rqUL._AC_UL800_.jpg,https://www.amazon.in/FOLX-Stainless-Compatible-Magnetic-Milanese/dp/B0B6C3R3Y8/ref=sr_1_7724?qid=1679134127&s=electronics&sr=1-7724,4.1,795.0,498.0,1999.0,125.0,1501.0,0.005157232704402515,7.600902459542082,75.08754377188595,0.7467612726795715,0.2562487267001022
iqoo neo 6 camera lens protector pack of 2,https://m.media-amazon.com/images/I/615QNOnPskL._AC_UL800_.jpg,https://www.amazon.in/Iqoo-Camera-Lens-Protector-Pack/dp/B0B4G5GMMN/ref=sr_1_7725?qid=1679134127&s=electronics&sr=1-7725,3.2,266.0,175.0,299.0,42.0,124.0,0.012030075187969926,5.703782474656201,41.47157190635451,-1.518829770638827,-1.190799497364538
"tizum extended mouse pad blotter for work from home/office/gaming | vegan pu leather | anti-skid, anti-slip extended desk ...",https://m.media-amazon.com/images/I/612aEeN8nrS._AC_UL800_.jpg,https://www.amazon.in/Extended-Anti-Skid-Anti-Slip-Reversible-Splash-Proof/dp/B08RS9J1BN/ref=sr_1_7726?qid=1679134127&s=electronics&sr=1-7726,4.5,299.9622929380994,899.0,2499.0,125.0,1600.0,0.01500188559009524,7.824046010856292,64.02561024409763,1.0893265888685761,1.071301837683593
"raegr rapidcool 900 aluminum laptop cooling pad | two usb port| with multi-angle adjustment & adjustable wind speed, metal...",https://m.media-amazon.com/images/I/61UTBSq1+LL._AC_UL800_.jpg,https://www.amazon.in/RAEGR-Multi-Angle-Adjustment-Adjustable-Compatible/dp/B0B4K6TCJZ/ref=sr_1_7727?qid=1679134127&s=electronics&sr=1-7727,3.8,60.0,1599.0,3999.0,125.0,2400.0,0.06333333333333332,8.294049640102028,60.01500375093774,1.875222195745052,1.8637140299786465
"spigen tpu rugged armor cover case for apple watch 8 (41mm), se2 / 7/6 / se / 5/4 (40mm) - black (watch not included)",https://m.media-amazon.com/images/I/51QbyoDKnVL._AC_UL800_.jpg,https://www.amazon.in/Spigen-Rugged-Armor-Cover-Designed/dp/B07HSK96MZ/ref=sr_1_7728?qid=1679134127&s=electronics&sr=1-7728,4.3,299.9622929380994,899.0,1499.0,117.0,600.0,0.014335135119424339,7.313220387090301,40.0266844563042,0.3319025854770483,1.071301837683593
snaptron return gifts for birthday for kids party 5 pcs lcd writing pads for kids writing tablets screen 8.5 birthday retu...,https://m.media-amazon.com/images/I/81Ouw0yaMyL._AC_UL800_.jpg,https://www.amazon.in/SNAPTRON-Birthday-Writing-Tablets-Stationary/dp/B0BFR5D15T/ref=sr_1_7729?qid=1679134127&s=electronics&sr=1-7729,4.3,8.0,999.0,1799.0,125.0,800.0,0.5375,7.495541943884256,44.469149527515285,0.5914159931608477,1.2166078229952864
thegiftkart smoked translucent protective hard back case cover for samsung galaxy m32 4g / m32 prime (tpu & pc | black bum...,https://m.media-amazon.com/images/I/516OV0v65OS._AC_UL800_.jpg,https://www.amazon.in/TheGiftKart-Translucent-Samsung-Protection-Protective/dp/B097XQ7B47/ref=sr_1_7730?qid=1679134127&s=electronics&sr=1-7730,4.2,299.9622929380994,279.0,999.0,125.0,720.0,0.01400175988408889,6.907755278982137,72.07207207207207,-0.20526698702711738,-0.5449931674018866
"zebronics zeb duke 101 wireless headphone with mic, supporting bluetooth 5.0, aux input wired mode, msd card slot, dual pa...",https://m.media-amazon.com/images/I/61ak24Br2SL._AC_UL800_.jpg,https://www.amazon.in/Zeb-Duke-101-Supporting-Black/dp/B08VNL25YB/ref=sr_1_7731?qid=1679134127&s=electronics&sr=1-7731,3.9,299.9622929380994,799.0,1899.0,125.0,1100.0,0.01300163417808254,7.549609165154532,57.92522380200106,0.6706320721354789,0.9087574356222866
"ceptics usa to india converter plug, world (usa, uk, china & more) uk to india adapter plug - type d adapter - canada to i...",https://m.media-amazon.com/images/I/61417Xw8lmL._AC_UL800_.jpg,https://www.amazon.in/Ceptics-Grounded-Universal-Adapter-India/dp/B007YLEQ58/ref=sr_1_7732?qid=1679134127&s=electronics&sr=1-7732,4.3,299.9622929380994,721.0,1499.0,125.0,778.0,0.014335135119424339,7.313220387090301,51.901267511674455,0.3319025854770483,0.7670932757409696
thegiftkart shockproof crystal clear back cover case for samsung galaxy a31 | 360 degree protection | protective design | ...,https://m.media-amazon.com/images/I/51aiXDMfR1L._AC_UL800_.jpg,https://www.amazon.in/TheGiftKart-Shockproof-Protection-Protective-Transparent/dp/B09XHR34FV/ref=sr_1_7733?qid=1679134127&s=electronics&sr=1-7733,4.2,140.0,269.0,999.0,125.0,730.0,0.030000000000000002,6.907755278982137,73.07307307307308,-0.20526698702711738,-0.5955138741802998
